Title,Date,Sentiment,Sentiment_Score
RBI's NBFC risk-weight move to carve Rs 1.4 trn for bank credit: Crisil,2019-03-04,Neutral,0.9998557567596436
"Central Bank puts stressed accounts of Bhushan Power, Essar Steel on sale",2019-03-04,Neutral,0.9999417066574097
PSBs likely to go on a fundraising spree to reduce govt shareholding,2019-03-04,Neutral,0.9997736811637878
Banks still need to lend Rs 1 trillion to meet FY19 Mudra target: Govt data,2019-03-03,Neutral,0.9995680451393127
2008 recap? World is still blind to risks of these financial instruments,2019-03-03,Negative,0.9824637770652771
RBI imposes penalties of 2 crore on IDBI and Rs 1 crore on Dena Bank,2019-03-02,Negative,0.9027092456817627
Ex-Finance Secretary Hasmukh Adhia appointed non-executive chairman of BoB,2019-03-01,Neutral,0.9971641898155212
"Ravneet Gill takes charge as new Yes Bank head, succeeds Rana Kapoor",2019-03-01,Neutral,0.9993151426315308
A91 Emerging Fund to raise $250-300 million  to support SMEs,2019-03-01,Neutral,0.998689591884613
RBI inks $75-billion bilateral swap arrangement with Bank of Japan,2019-03-01,Neutral,0.9999942779541016
RBI constitutes task force on offshore rupee market to address woes,2019-03-01,Neutral,0.9978162050247192
"Banks say tough for them to reduce interest rates, cite market dynamics",2019-02-27,Negative,0.9999648332595825
Recapitalisation funds to take a while before accelerating credit growth,2019-02-27,Positive,0.9986957907676697
$7 bn fund infusion into PSBs not enough to support lending growth: Fitch,2019-02-27,Negative,0.9635419845581055
"Bank of Baroda to sell NPAs worth Rs 6,000 cr, including RCom debt",2019-02-27,Neutral,0.9965986609458923
RBI's proposed guidelines may trim future earnings of private bank CEOs,2019-02-27,Neutral,0.9203266501426697
RBI proposes to rein in compensation packages of private bank CEOs,2019-02-26,Neutral,0.9999608993530273
"Led by NBFC-MFIs, microfinance loans grow 43% to Rs 1.7 trn in FY19: MFIN",2019-02-25,Positive,0.9999191761016846
"A long wait for bank CEOs as RBI delays FY18 bonuses, stock options",2019-02-25,Neutral,0.8054009675979614
"Axis Bank plans organisational recast, synergy with subsidiaries",2019-02-25,Neutral,0.9999879598617554
"Developers' borrowing costs go up by 300 bps on IL&FS fallout, slow sales",2019-02-24,Negative,0.9999827146530151
Finance Ministry hopes 3-4 banks to come out of PCA framework this year,2019-02-24,Neutral,0.9999427795410156
"IL&FS bond toxicity spreads rapidly, hits 4.7 million PLI policy holders",2019-02-24,Neutral,0.7453970909118652
RBI forms new NBFCs' category by merging 3 to ease operational flexibility,2019-02-22,Positive,0.9999020099639893
Renewed US sanctions on Iran to give boost to NPA-burdened Uco Bank,2019-02-22,Positive,0.7484050989151001
Small savings investment hits a new high to fund power projects,2019-02-22,Neutral,0.9320172071456909
RBI emphasises on quick transmission of monetary policy action by banks,2019-02-22,Neutral,0.9999947547912598
RBI governor Das asks bankers to pass on rate cut benefits to consumers,2019-02-21,Neutral,0.999476969242096
"Total gross loan of microfinance industry grows 6% to Rs 65,090 crore in Q3",2019-02-21,Positive,0.9999533891677856
Lower growth capital remains a key challenge for banks under PCA,2019-02-21,Negative,0.9999982118606567
"Despite capital infusion, full turnaround two years away for PSBs: Moody's",2019-02-21,Positive,0.424599826335907
Fewer Kisan Credit Card borrowers as banks grapple with NPAs in farm sector,2019-02-21,Negative,0.9988172054290771
This single bond bet involving Warren Buffet cost Deutsche Bank $1.6 bn,2019-02-21,Neutral,0.9999501705169678
"Moody's changes YES Bank's outlook to stable, stock gains over 2%",2019-02-21,Positive,0.6365516185760498
FinMin expects bad loan recoveries to touch Rs 1.80 trillion in FY19,2019-02-20,Neutral,0.9989097118377686
"Govt to infuse Rs 48,239 cr in 12 PSBs; Corporation Bank gets Rs 9,086 cr",2019-02-20,Neutral,0.9999970197677612
"Shutting out foreign funds hurts India's bad-debt market, says BofA",2019-02-20,Negative,0.9998687505722046
"Farm loan waiver, exposure to IL&FS may impact SBI's growth target",2019-02-19,Negative,0.9998577833175659
"YES Bank denies wrongdoing, says disclosure in line with guidelines",2019-02-19,Neutral,0.9993067979812622
"NBFC liquidity normalises, fresh bond sales jump 30% in January: Report",2019-02-19,Positive,0.9999353885650635
NPA woes: India beats Italy to have world's worst non-performing loan ratio,2019-02-19,Negative,0.9999186992645264
SBI to waive loans of CRPF personnel killed in Pulwama terror attack,2019-02-18,Neutral,0.9370500445365906
HDFC Bank has no plans to cut down branch expansion to focus on tech: CEO,2019-02-18,Neutral,0.9998817443847656
"An app may be stealing your bank data, RBI warns digital, UPI users",2019-02-18,Neutral,0.9999507665634155
RBI Governor to discuss rate cut transmission with bank chiefs on Feb 21,2019-02-18,Neutral,0.999968409538269
SBI does not have any headroom to cut deposit rates: Chairman Rajnish Kumar,2019-02-18,Neutral,0.9997368454933167
Top 12 corporate NPAs cost exchequer twice as much as farm loan waivers,2019-02-18,Neutral,0.9932200908660889
Irdai warns domestic insurers against 'shadow capital' from rogue brokers,2019-02-18,Negative,0.7951762080192566
"RBI working on strict, clear-cut clawback triggers for bank CEO pay",2019-02-18,Neutral,0.9997768998146057
Sebi may probe YES Bank for 'selective disclosure' leading to stock rise,2019-02-17,Neutral,0.9841262102127075
Banks expect liquidity to remain tight in Q4 due to tax outflows: Survey,2019-02-17,Neutral,0.8407959938049316
"First time in FY19, RBI turned net dollar buyer in Dec, bought $607 million",2019-02-17,Neutral,0.9998867511749268
"SBI charts 'new path', promotes employee health, family, work-life balance",2019-02-17,Neutral,0.6085278987884521
"IL&FS-led liquidity woes, Aadhaar ban roil NBFCs, micro-lending dips by 15%",2019-02-17,Negative,0.9999282360076904
How easy credit from shadow banks has begun to haunt Indian realty sector,2019-02-17,Neutral,0.5067612528800964
Allahabad Bank draws a road map to come out of PCA list by June,2019-02-15,Neutral,0.9999951124191284
RBI withdraws 20% limit on investments by FPIs in corporate bonds,2019-02-15,Neutral,0.9997156262397766
RBI governor Shaktikanta Das rules out asset quality review of NBFCs,2019-02-15,Neutral,0.999849796295166
Will cut interest rates further once marginal cost of funds declines: SBI,2019-02-14,Positive,0.7842844128608704
Here are some steps that could be initiated against wilful defaulters,2019-02-13,Neutral,0.9878276586532593
"RBI finds no divergence in provisioning, asset classification: Yes Bank",2019-02-13,Neutral,0.9999922513961792
A $23 bn manager is betting on India's struggling real estate sector,2019-02-13,Negative,0.9495603442192078
"Despite RBI move, NBFCs' woes to continue till permanent funding fix found",2019-02-13,Negative,0.999997615814209
How top bankers left cushy jobs to become entrepreneurs,2019-02-13,Neutral,0.9990517497062683
"PSB bad loans under Mudra Yojana stand at Rs 7,277 cr: Govt to Parliament",2019-02-12,Neutral,0.9999951124191284
Govt brings single regulator Bill for intl financial services centres in RS,2019-02-12,Neutral,0.9998711347579956
How a small Tamil Nadu bank beat India's largest banks in the stock market,2019-02-12,Neutral,0.9995338916778564
"S&P affirms Indian Overseas Bank rating at 'BB', keeps outlook stable",2019-02-11,Neutral,0.7191215753555298
Govt not considering any merger of PSBs at the moment: Reports,2019-02-11,Neutral,0.999993085861206
"SBI, Oriental Bank put stressed assets on sale to recover Rs 5,740 in dues",2019-02-10,Neutral,0.9974868297576904
"Deposits in Jan Dhan accounts set to cross Rs 90,000 cr, shows govt data",2019-02-10,Neutral,0.9999992847442627
RBI MSME package to help recast Rs 1-trn loans for 700k accounts: Govt,2019-02-10,Neutral,0.9999986886978149
"Harmonisation of NBFCs to ease regulatory complications, say experts",2019-02-09,Neutral,0.9827105402946472
Former RBI governor Y V Reddy slams govt for meddling in RBI affairs,2019-02-09,Neutral,0.9999545812606812
High credit-deposit ratio restricts banks' ability to cut interest rates,2019-02-08,Negative,0.9990471005439758
Banks vs ATM operators: NPCI recommends a hike in interchange fee,2019-02-08,Neutral,0.9988344311714172
SBI cuts interest rate by 5 bps on home loans up to Rs 30 lakh,2019-02-08,Neutral,0.9983806610107422
Here's why banks are unlikely to match RBI's rate cut any time soon,2019-02-08,Negative,0.9947874546051025
"UCO Bank Q3 net loss narrows to Rs 998 cr, income down at Rs 3,585 cr",2019-02-08,Negative,0.9923958778381348
RBI rate cut fails to enliven bond yields after $100-billion G-sec blues,2019-02-08,Negative,0.9978129863739014
Offer window for restructuring large firms' stressed loans: Assocham to RBI,2019-02-07,Neutral,0.9997616410255432
Bank of Maharashtra cuts lending rate by 5 bps for loans with 6-month tenor,2019-02-07,Neutral,0.9993411898612976
"Too little, too late: Why experts not happy with RBI's rate cut gift to PM?",2019-02-07,Negative,0.9662086367607117
Irdai asks insurance firms to mitigate risks to prevent IL&FS-type fiascoes,2019-02-07,Neutral,0.9999269247055054
Rate cut to politically benefit Modi govt by boosting economic growth: RSS,2019-02-07,Positive,1.0
"Exit of BoI, BoM, OBC from PCA framework is credit positive: Moody's",2019-02-07,Positive,0.9999985694885254
Global payments firms still pushing for free flow of data across borders,2019-02-07,Neutral,0.6311715245246887
Allahabad Bank posts net loss of  Rs 733 core in Q3; NPA rises to 18%,2019-02-07,Negative,0.957543671131134
IDFC First Bank targets 5.5% NIM in 5-6 years on higher yield on loans,2019-02-07,Positive,0.9990068078041077
New RBI norms on bank subsidiaries to overhaul equity holding structures,2019-02-07,Neutral,0.9996170997619629
Cabinet okays single regulator for international financial services centres,2019-02-06,Neutral,0.9999582767486572
"PNB aims to recover Rs 10,000 crore from bad loans in March quarter",2019-02-06,Neutral,0.9959344863891602
Bank liable for unauthorised withdrawal even if no reply to SMS alert: HC,2019-02-06,Neutral,0.5328662991523743
"Banks need Rs 20 trillion deposits for credit growth, may up rates: Report",2019-02-06,Neutral,0.9996811151504517
"Madras HC allows ICICI Bank to recover Rs 221 cr from Subhiksha, guarantors",2019-02-06,Neutral,0.9912097454071045
NITI V-C Rajiv Kumar calls on RBI to cut interest rates to fire up economy,2019-02-06,Neutral,0.8098270297050476
"RBI slaps fines on Axis, UCO and Syndicate over various compliance issues",2019-02-06,Negative,0.8061655759811401
Fraud-hit PNB bounces back into black with Rs 246-crore profit in Q3,2019-02-05,Positive,0.9272948503494263
"RBI penalises Axis Bank, UCO and Syndicate over various compliance issues",2019-02-05,Neutral,0.9999431371688843
"Banks yet to tag Rs 3.5-trn stressed corporate loans as NPAs, says report",2019-02-05,Neutral,0.9998818635940552
Bad news for India's bond mkt: Global funds see pain ahead on fiscal woes,2019-02-05,Negative,0.9999992847442627
Lakshmi Vilas Bank reports a net loss of Rs 373 crore in Q3FY19,2019-02-04,Negative,0.9945481419563293
How about LIC Bank? With insurer as new owner IDBI Bank wants name change,2019-02-04,Neutral,0.9982967972755432
"IDBI Bank Q3 net loss rises to Rs 4,185 cr on higher bad loan provisions",2019-02-04,Negative,0.5396826267242432
"IDBI Bank reports threefold increase of loss to Rs 4,185.48 crore for Q3",2019-02-04,Neutral,0.6109271049499512
What is uniform stamp duty and how will it impact your stock transactions?,2019-02-04,Neutral,0.9981359243392944
Can't disclose black money reports as Par Panel examining them: FinMin,2019-02-04,Neutral,0.9999223947525024
"IndoStar Capital to buy IIFL's CV finance biz with AUM worth Rs 3,949 cr",2019-02-04,Neutral,0.9974585175514221
Uniform stamp duty for financial instruments may push M&A cost: Experts,2019-02-03,Neutral,0.7108152508735657
"IndusInd Bank plans to foray into MF, insurance, stock-broking segments",2019-02-03,Neutral,0.9999508857727051
Central Bank of India report a loss of Rs 718.23 crore for December quarter,2019-02-02,Negative,0.9977092742919922
Ministry of Finance to merge two regional rural banks in Tamil Nadu,2019-02-02,Neutral,0.9973875880241394
"State Bank of India Q3 net profit at Rs 3,954 cr; NII rises by 21.42%",2019-02-01,Positive,0.9999891519546509
"Yes Bank senior group president Pralay Mondal resigns, stock falls 4%",2019-02-01,Neutral,0.9918330907821655
"YES Bank senior group president Pralay Mondal resigns, reason undisclosed",2019-02-01,Neutral,0.9943873286247253
Remaining 8 PSU banks to be out of PCA framework soon: FM in Budget speech,2019-02-01,Neutral,0.9999992847442627
"RBI removes Bank of India, Bank of Maharshtra, OBC from PCA regime",2019-01-31,Neutral,0.9999555349349976
"Govt launches probe against DHFL, issue may hit sector investment",2019-01-31,Negative,0.9998565912246704
"RBI removes BoI, BoM, OBC from Prompt Corrective Action framework",2019-01-31,Neutral,0.9984588623046875
"IRDAI asks insurers to provide for IL&FS exposure, wants mis-selling curbed",2019-01-31,Neutral,0.9994819760322571
Ex-CEO Chanda Kochhar may have to return over Rs 9-cr bonus to ICICI Bank,2019-01-31,Neutral,0.9163175821304321
"IL&FS exposure can't be written off, make provisions: Irdai to insurers",2019-01-31,Neutral,0.9999115467071533
Second wave of crisis? How Essel can worsen shadow banks' cash crunch woes,2019-01-31,Negative,0.9993624091148376
"Thanks to NCLT, SBI finds fear can be potent weapon in recovering loans",2019-01-31,Negative,0.8130634427070618
B N Krishna committee vindicates CBI in ICICI-Videocon loan case: Officials,2019-01-30,Neutral,0.9999798536300659
Cobrapost allegations compound DHFL's woes in the wake of NBFC crisis,2019-01-30,Negative,0.9999966621398926
Chanda Kochhar says 'hurt and shocked' by ICICI Bank's decision to sack her,2019-01-30,Negative,0.9583122134208679
"ICICI Bank Q3 profit declines 3% to Rs 1,605 cr, GNPA ratio improves",2019-01-30,Negative,0.9969833493232727
"Chanda Kochhar held guilty in ICICI probe report, will lose her perks",2019-01-30,Negative,0.9988812804222107
India Inc foreign borrowing trebles to $3.81 billion in December: RBI data,2019-01-30,Neutral,0.9999940395355225
"ICICI Bank Q3 net profit drops 2.7% to Rs 1,605 cr; bad loans ease",2019-01-30,Negative,0.9999048709869385
ICICI-Videocon loan case: Srikrishna panel submits probe report to bank,2019-01-30,Neutral,0.9999849796295166
We will be conservative in our policies: Axis Bank CEO Amitabh Chaudhry,2019-01-30,Neutral,0.9991722106933594
"Banks manage reward points costs with hike in slabs, explicit cuts",2019-01-29,Positive,0.5228317379951477
